source_file,participant_uuid,study,study_version,collection_mode,prolific_pid,prolific_study_id,prolific_session_id,assignment_source,item_route,local_condition_id,global_condition_id,item,prior,qud,utterance_id,utterance_family,utterance_polarity,is_implicative,consent_given,consent_rt_ms,instructions_rt_ms,ratings_rt_ms,rating_order,try_rating,try_rating_01,completion_rating,completion_rating_01,naturalness_rating,naturalness_rating_01,demographics_rt_ms,age,gender,education,native_language,country,screening_reasons,screening_status,analysis_exclusion_reasons,analysis_status,data_schema_version
record_000827.json,U000241,main-experiment,main-experiment-package-1.2.0,main,P001298,S000004,T001023,datapipe-sequential-package,package,9,41,package,high,TRY?,didnt_manage,manage,negative,True,True,15461,9380,60388,P?|TRY?|NAT,40,0.4,25,0.25,66,0.66,23522,56,woman,bachelor,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_000838.json,U000602,main-experiment,main-experiment-package-1.2.0,main,P001087,S000004,T000667,datapipe-sequential-package,package,27,59,package,low,TRY?,didnt_fail,fail,negative,True,True,1759,1905,39966,P?|TRY?|NAT,67,0.67,69,0.69,12,0.12,20424,34,man,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000839.json,U001184,main-experiment,main-experiment-package-1.2.0,main,P000882,S000004,T000693,datapipe-sequential-package,package,0,32,package,high,P?,managed,manage,positive,True,True,37029,8690,62537,P?|TRY?|NAT,99,0.99,100,1.0,82,0.82,34391,58,woman,associate,english-only,united-states,,include,,include,main-exp-1.0.0
record_000846.json,U000546,main-experiment,main-experiment-package-1.2.0,main,P000097,S000004,T000854,datapipe-sequential-package,package,29,61,package,low,TRY?,didnt,simple,negative,False,True,7337,7294,66647,TRY?|P?|NAT,0,0.0,0,0.0,44,0.44,17031,35,woman,high-school,english-only,united-states,,include,,include,main-exp-1.0.0
record_000849.json,U000885,main-experiment,main-experiment-package-1.2.0,main,P000259,S000004,T000141,datapipe-sequential-package,package,15,47,package,high,TRY?,didnt_try,try,negative,False,True,3894,2288,55445,P?|TRY?|NAT,4,0.04,5,0.05,40,0.4,27928,35,man,bachelor,english-and-other,united-states,,include,,include,main-exp-1.0.0
record_000851.json,U000551,main-experiment,main-experiment-package-1.2.0,main,P000332,S000004,T000904,datapipe-sequential-package,package,27,59,package,low,TRY?,didnt_fail,fail,negative,True,True,5749,11175,117811,P?|TRY?|NAT,87,0.87,88,0.88,1,0.01,22780,41,woman,high-school,english-only,united-states,,include,,include,main-exp-1.0.0
record_000854.json,U000043,main-experiment,main-experiment-package-1.2.0,main,P000348,S000004,T001201,datapipe-sequential-package,package,17,49,package,low,P?,didnt_manage,manage,negative,True,True,3535,5707,37727,P?|TRY?|NAT,3,0.03,6,0.06,43,0.43,17982,66,man,doctoral-professional,english-only,united-states,,include,,include,main-exp-1.0.0
record_000861.json,U000890,main-experiment,main-experiment-package-1.2.0,main,P001238,S000004,T000969,datapipe-sequential-package,package,16,48,package,low,P?,managed,manage,positive,True,True,4835,12563,45771,TRY?|P?|NAT,86,0.86,86,0.86,88,0.88,80588,54,man,bachelor,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_000862.json,U001118,main-experiment,main-experiment-package-1.2.0,main,P001098,S000004,T001076,datapipe-sequential-package,package,5,37,package,high,P?,didnt,simple,negative,False,True,68047,16431,85140,TRY?|P?|NAT,34,0.34,11,0.11,59,0.59,28991,66,woman,associate,english-only,united-states,,include,,include,main-exp-1.0.0
record_000863.json,U000212,main-experiment,main-experiment-package-1.2.0,main,P001302,S000004,T000329,datapipe-sequential-package,package,8,40,package,high,TRY?,managed,manage,positive,True,True,16364,9040,64892,P?|TRY?|NAT,100,1.0,100,1.0,100,1.0,26358,56,woman,some-college,english-only,united-states,,include,,include,main-exp-1.0.0
record_000866.json,U000491,main-experiment,main-experiment-package-1.2.0,main,P000977,S000004,T000461,datapipe-sequential-package,package,16,48,package,low,P?,managed,manage,positive,True,True,5874,9111,93781,P?|TRY?|NAT,82,0.82,85,0.85,59,0.59,23223,49,woman,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000871.json,U000888,main-experiment,main-experiment-package-1.2.0,main,P001220,S000004,T000012,datapipe-sequential-package,package,13,45,package,high,TRY?,didnt,simple,negative,False,True,3407,1464,54114,TRY?|P?|NAT,100,1.0,83,0.83,85,0.85,19283,26,woman,associate,english-only,united-states,,include,,include,main-exp-1.0.0
record_000879.json,U000792,main-experiment,main-experiment-package-1.2.0,main,P000048,S000004,T000298,datapipe-sequential-package,package,23,55,package,low,P?,didnt_try,try,negative,False,True,7845,4189,52431,P?|TRY?|NAT,0,0.0,0,0.0,9,0.09,14945,36,woman,master,english-only,united-states,,include,,include,main-exp-1.0.0
record_000882.json,U000448,main-experiment,main-experiment-package-1.2.0,main,P001036,S000004,T000264,datapipe-sequential-package,package,2,34,package,high,P?,failed,fail,positive,True,True,27546,10985,107899,TRY?|P?|NAT,100,1.0,0,0.0,99,0.99,48148,33,man,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000885.json,U000100,main-experiment,main-experiment-package-1.2.0,main,P000028,S000004,T001244,datapipe-sequential-package,package,9,41,package,high,TRY?,didnt_manage,manage,negative,True,True,2216,1147,41762,P?|TRY?|NAT,0,0.0,1,0.01,24,0.24,17455,51,woman,associate,english-only,united-states,,include,,include,main-exp-1.0.0
record_000886.json,U000746,main-experiment,main-experiment-package-1.2.0,main,P000747,S000004,T000244,datapipe-sequential-package,package,7,39,package,high,P?,didnt_try,try,negative,False,True,5055,4978,50694,TRY?|P?|NAT,6,0.06,1,0.01,95,0.95,177113,29,man,associate,english-only,united-states,,include,,include,main-exp-1.0.0
record_000887.json,U000678,main-experiment,main-experiment-package-1.2.0,main,P001282,S000004,T000153,datapipe-sequential-package,package,2,34,package,high,P?,failed,fail,positive,True,True,43864,5777,32590,TRY?|P?|NAT,0,0.0,0,0.0,38,0.38,16529,43,woman,high-school,english-only,united-states,,include,,include,main-exp-1.0.0
record_000889.json,U000017,main-experiment,main-experiment-package-1.2.0,main,P000630,S000004,T000486,datapipe-sequential-package,package,11,43,package,high,TRY?,didnt_fail,fail,negative,True,True,4043,19794,38092,P?|TRY?|NAT,100,1.0,88,0.88,23,0.23,14800,22,non-binary,some-college,english-only,united-states,,include,,include,main-exp-1.0.0
record_000893.json,U000857,main-experiment,main-experiment-package-1.2.0,main,P001018,S000004,T000921,datapipe-sequential-package,package,22,54,package,low,P?,tried,try,positive,False,True,25634,7570,62214,TRY?|P?|NAT,69,0.69,37,0.37,63,0.63,23458,35,man,high-school,english-only,united-states,,include,,include,main-exp-1.0.0
record_000897.json,U000426,main-experiment,main-experiment-package-1.2.0,main,P000442,S000004,T001088,datapipe-sequential-package,package,15,47,package,high,TRY?,didnt_try,try,negative,False,True,3558,6200,41368,P?|TRY?|NAT,47,0.47,43,0.43,27,0.27,66123,55,man,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000898.json,U000067,main-experiment,main-experiment-package-1.2.0,main,P001249,S000004,T000994,datapipe-sequential-package,package,29,61,package,low,TRY?,didnt,simple,negative,False,True,5073,2579,74951,P?|TRY?|NAT,0,0.0,0,0.0,19,0.19,25624,42,man,bachelor,english-only,australia,,include,,include,main-exp-1.0.0
record_000902.json,U000555,main-experiment,main-experiment-package-1.2.0,main,P000540,S000004,T000879,datapipe-sequential-package,package,1,33,package,high,P?,didnt_manage,manage,negative,True,True,4388,9280,65119,P?|TRY?|NAT,34,0.34,0,0.0,100,1.0,21831,30,man,doctoral-professional,english-only,united-states,,include,,include,main-exp-1.0.0
record_000903.json,U000658,main-experiment,main-experiment-package-1.2.0,main,P000841,S000004,T000615,datapipe-sequential-package,package,31,63,package,low,TRY?,didnt_try,try,negative,False,True,6857,10854,26448,TRY?|P?|NAT,19,0.19,16,0.16,76,0.76,16422,27,woman,bachelor,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_000904.json,U000531,main-experiment,main-experiment-package-1.2.0,main,P000597,S000004,T000417,datapipe-sequential-package,package,6,38,package,high,P?,tried,try,positive,False,True,3156,4979,28032,TRY?|P?|NAT,100,1.0,83,0.83,85,0.85,14684,47,man,some-college,english-only,canada,,include,,include,main-exp-1.0.0
record_000907.json,U000137,main-experiment,main-experiment-package-1.2.0,main,P001086,S000004,T000400,datapipe-sequential-package,package,17,49,package,low,P?,didnt_manage,manage,negative,True,True,2947,1490,34068,TRY?|P?|NAT,11,0.11,0,0.0,51,0.51,14619,45,man,some-college,english-only,united-states,,include,,include,main-exp-1.0.0
record_000908.json,U001029,main-experiment,main-experiment-package-1.2.0,main,P000161,S000004,T000517,datapipe-sequential-package,package,28,60,package,low,TRY?,did,simple,positive,False,True,26109,9622,58003,TRY?|P?|NAT,41,0.41,43,0.43,60,0.6,16817,41,woman,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000909.json,U000027,main-experiment,main-experiment-package-1.2.0,main,P000560,S000004,T000103,datapipe-sequential-package,package,4,36,package,high,P?,did,simple,positive,False,True,173179,35001,53010,TRY?|P?|NAT,99,0.99,99,0.99,100,1.0,11280,46,man,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000915.json,U001253,main-experiment,main-experiment-package-1.2.0,main,P000311,S000004,T000295,datapipe-sequential-package,package,12,44,package,high,TRY?,did,simple,positive,False,True,23015,3987,33401,P?|TRY?|NAT,72,0.72,49,0.49,35,0.35,192601,23,woman,bachelor,english-and-other,united-states,,include,,include,main-exp-1.0.0
record_000919.json,U000975,main-experiment,main-experiment-package-1.2.0,main,P000604,S000004,T000762,datapipe-sequential-package,package,8,40,package,high,TRY?,managed,manage,positive,True,True,8773,5348,129323,TRY?|P?|NAT,45,0.45,31,0.31,72,0.72,34996,41,man,associate,english-only,united-states,,include,,include,main-exp-1.0.0
record_000920.json,U000513,main-experiment,main-experiment-package-1.2.0,main,P001301,S000004,T000420,datapipe-sequential-package,package,13,45,package,high,TRY?,didnt,simple,negative,False,True,3681,1179,42968,P?|TRY?|NAT,68,0.68,19,0.19,65,0.65,13103,51,man,doctoral-professional,english-only,united-states,,include,,include,main-exp-1.0.0
record_000921.json,U000422,main-experiment,main-experiment-package-1.2.0,main,P000246,S000004,T001185,datapipe-sequential-package,package,18,50,package,low,P?,failed,fail,positive,True,True,105862,8387,66040,TRY?|P?|NAT,28,0.28,25,0.25,38,0.38,42013,59,man,associate,english-only,united-states,,include,,include,main-exp-1.0.0
record_000923.json,U000991,main-experiment,main-experiment-package-1.2.0,main,P000440,S000004,T000438,datapipe-sequential-package,package,20,52,package,low,P?,did,simple,positive,False,True,6279,5693,32408,TRY?|P?|NAT,100,1.0,100,1.0,20,0.2,16728,21,man,some-college,english-only,united-states,,include,,include,main-exp-1.0.0
record_000925.json,U001051,main-experiment,main-experiment-package-1.2.0,main,P000828,S000004,T000970,datapipe-sequential-package,package,10,42,package,high,TRY?,failed,fail,positive,True,True,5231,3628,73990,P?|TRY?|NAT,69,0.69,23,0.23,19,0.19,16958,39,man,associate,english-only,canada,,include,,include,main-exp-1.0.0
record_000926.json,U000229,main-experiment,main-experiment-package-1.2.0,main,P000899,S000004,T000118,datapipe-sequential-package,package,14,46,package,high,TRY?,tried,try,positive,False,True,2765,6850,57630,P?|TRY?|NAT,15,0.15,23,0.23,12,0.12,17783,48,woman,master,english-only,united-states,,include,,include,main-exp-1.0.0
record_000932.json,U000693,main-experiment,main-experiment-package-1.2.0,main,P000075,S000004,T001277,datapipe-sequential-package,package,27,59,package,low,TRY?,didnt_fail,fail,negative,True,True,2301,957,42194,TRY?|P?|NAT,82,0.82,82,0.82,79,0.79,12145,30,man,master,english-only,united-states,,include,,include,main-exp-1.0.0
record_000934.json,U000623,main-experiment,main-experiment-package-1.2.0,main,P001244,S000004,T001236,datapipe-sequential-package,package,0,32,package,high,P?,managed,manage,positive,True,True,53819,10799,54478,TRY?|P?|NAT,100,1.0,100,1.0,28,0.28,22143,66,woman,doctoral-professional,english-only,australia,,include,,include,main-exp-1.0.0
record_000936.json,U001078,main-experiment,main-experiment-package-1.2.0,main,P000976,S000004,T000458,datapipe-sequential-package,package,30,62,package,low,TRY?,tried,try,positive,False,True,25865,8263,95968,P?|TRY?|NAT,47,0.47,25,0.25,74,0.74,26083,38,woman,high-school,english-only,united-states,,include,,include,main-exp-1.0.0
record_000937.json,U000256,main-experiment,main-experiment-package-1.2.0,main,P000113,S000004,T000771,datapipe-sequential-package,package,27,59,package,low,TRY?,didnt_fail,fail,negative,True,True,16256,1259,32385,P?|TRY?|NAT,8,0.08,5,0.05,0,0.0,13655,24,woman,bachelor,english-only,australia,,include,,include,main-exp-1.0.0
record_000938.json,U000974,main-experiment,main-experiment-package-1.2.0,main,P001005,S000004,T001073,datapipe-sequential-package,package,23,55,package,low,P?,didnt_try,try,negative,False,True,3238,8169,62514,TRY?|P?|NAT,4,0.04,6,0.06,90,0.9,21415,23,woman,some-college,english-and-other,united-states,,include,,include,main-exp-1.0.0
record_000940.json,U000603,main-experiment,main-experiment-package-1.2.0,main,P000047,S000004,T000192,datapipe-sequential-package,package,13,45,package,high,TRY?,didnt,simple,negative,False,True,2528,2034,40314,TRY?|P?|NAT,26,0.26,25,0.25,26,0.26,17708,32,man,bachelor,english-and-other,canada,,include,,include,main-exp-1.0.0
record_000942.json,U001045,main-experiment,main-experiment-package-1.2.0,main,P000405,S000004,T000703,datapipe-sequential-package,package,25,57,package,low,TRY?,didnt_manage,manage,negative,True,True,2355,1487,39504,P?|TRY?|NAT,0,0.0,0,0.0,24,0.24,17491,54,woman,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000944.json,U000937,main-experiment,main-experiment-package-1.2.0,main,P000046,S000004,T001010,datapipe-sequential-package,package,1,33,package,high,P?,didnt_manage,manage,negative,True,True,2156,3484,41157,P?|TRY?|NAT,80,0.8,7,0.07,34,0.34,11502,24,man,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000946.json,U000934,main-experiment,main-experiment-package-1.2.0,main,P000875,S000004,T000485,datapipe-sequential-package,package,19,51,package,low,P?,didnt_fail,fail,negative,True,True,2847,5070,33416,P?|TRY?|NAT,9,0.09,8,0.08,1,0.01,16392,41,man,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000947.json,U000243,main-experiment,main-experiment-package-1.2.0,main,P000525,S000004,T000157,datapipe-sequential-package,package,9,41,package,high,TRY?,didnt_manage,manage,negative,True,True,14918,2502,118610,TRY?|P?|NAT,29,0.29,21,0.21,70,0.7,23706,44,woman,some-college,english-only,united-states,,include,,include,main-exp-1.0.0
record_000949.json,U000720,main-experiment,main-experiment-package-1.2.0,main,P000952,S000004,T000575,datapipe-sequential-package,package,0,32,package,high,P?,managed,manage,positive,True,True,6136,24871,43151,TRY?|P?|NAT,100,1.0,100,1.0,34,0.34,299727,58,woman,some-college,english-only,united-states,,include,,include,main-exp-1.0.0
record_000952.json,U000638,main-experiment,main-experiment-package-1.2.0,main,P001092,S000004,T000352,datapipe-sequential-package,package,11,43,package,high,TRY?,didnt_fail,fail,negative,True,True,3190,3979,64130,TRY?|P?|NAT,69,0.69,36,0.36,9,0.09,22265,55,woman,some-college,english-only,united-states,,include,,include,main-exp-1.0.0
record_000953.json,U000607,main-experiment,main-experiment-package-1.2.0,main,P000833,S000004,T001164,datapipe-sequential-package,package,13,45,package,high,TRY?,didnt,simple,negative,False,True,7781,5456,109189,TRY?|P?|NAT,37,0.37,36,0.36,35,0.35,30750,53,man,some-college,english-only,australia,,include,,include,main-exp-1.0.0
record_000955.json,U000063,main-experiment,main-experiment-package-1.2.0,main,P000682,S000004,T000140,datapipe-sequential-package,package,5,37,package,high,P?,didnt,simple,negative,False,True,1878,1022,35929,TRY?|P?|NAT,0,0.0,0,0.0,82,0.82,14200,21,man,high-school,english-and-other,canada,,include,,include,main-exp-1.0.0
record_000956.json,U000450,main-experiment,main-experiment-package-1.2.0,main,P000431,S000004,T000129,datapipe-sequential-package,package,19,51,package,low,P?,didnt_fail,fail,negative,True,True,5216,4294,36798,P?|TRY?|NAT,33,0.33,31,0.31,7,0.07,13523,24,woman,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000958.json,U000179,main-experiment,main-experiment-package-1.2.0,main,P000391,S000004,T000947,datapipe-sequential-package,package,17,49,package,low,P?,didnt_manage,manage,negative,True,True,1675,6717,21458,TRY?|P?|NAT,0,0.0,0,0.0,93,0.93,8551,36,woman,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000964.json,U000955,main-experiment,main-experiment-package-1.2.0,main,P000423,S000004,T000836,datapipe-sequential-package,package,29,61,package,low,TRY?,didnt,simple,negative,False,True,6838,7697,57774,P?|TRY?|NAT,2,0.02,2,0.02,34,0.34,37311,36,woman,bachelor,english-only,new-zealand,,include,,include,main-exp-1.0.0
record_000967.json,U000010,main-experiment,main-experiment-package-1.2.0,main,P001183,S000004,T000101,datapipe-sequential-package,package,31,63,package,low,TRY?,didnt_try,try,negative,False,True,11263,5603,91647,P?|TRY?|NAT,4,0.04,5,0.05,99,0.99,21562,70,man,master,english-only,united-states,,include,,include,main-exp-1.0.0
record_000972.json,U000199,main-experiment,main-experiment-package-1.2.0,main,P001202,S000004,T000657,datapipe-sequential-package,package,6,38,package,high,P?,tried,try,positive,False,True,14884,6841,67711,P?|TRY?|NAT,100,1.0,10,0.1,79,0.79,60850,33,man,high-school,english-only,united-states,,include,,include,main-exp-1.0.0
record_000978.json,U000953,main-experiment,main-experiment-package-1.2.0,main,P001031,S000004,T000393,datapipe-sequential-package,package,19,51,package,low,P?,didnt_fail,fail,negative,True,True,304552,2813,28608,TRY?|P?|NAT,100,1.0,100,1.0,8,0.08,7642,34,man,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000980.json,U000121,main-experiment,main-experiment-package-1.2.0,main,P001209,S000004,T000450,datapipe-sequential-package,package,0,32,package,high,P?,managed,manage,positive,True,True,15719,3339,30076,P?|TRY?|NAT,100,1.0,100,1.0,60,0.6,83516,33,man,master,english-only,canada,,include,,include,main-exp-1.0.0
record_000984.json,U000764,main-experiment,main-experiment-package-1.2.0,main,P000092,S000004,T001255,datapipe-sequential-package,package,31,63,package,low,TRY?,didnt_try,try,negative,False,True,15447,6161,65560,TRY?|P?|NAT,0,0.0,0,0.0,100,1.0,22433,53,woman,doctoral-professional,english-only,united-states,,include,,include,main-exp-1.0.0
record_000989.json,U000796,main-experiment,main-experiment-package-1.2.0,main,P001072,S000004,T000341,datapipe-sequential-package,package,19,51,package,low,P?,didnt_fail,fail,negative,True,True,5586,2991,68854,P?|TRY?|NAT,16,0.16,56,0.56,1,0.01,28720,27,woman,high-school,english-only,united-states,,include,,include,main-exp-1.0.0
record_000997.json,U000421,main-experiment,main-experiment-package-1.2.0,main,P001096,S000004,T000801,datapipe-sequential-package,package,11,43,package,high,TRY?,didnt_fail,fail,negative,True,True,2166,1549,26708,P?|TRY?|NAT,99,0.99,100,1.0,45,0.45,11767,45,man,master,english-only,united-states,,include,,include,main-exp-1.0.0
record_000999.json,U001293,main-experiment,main-experiment-package-1.2.0,main,P000219,S000004,T001133,datapipe-sequential-package,package,25,57,package,low,TRY?,didnt_manage,manage,negative,True,True,2558,6849,152979,TRY?|P?|NAT,0,0.0,0,0.0,100,1.0,16354,28,man,some-college,english-only,united-states,,include,,include,main-exp-1.0.0
record_001000.json,U000957,main-experiment,main-experiment-package-1.2.0,main,P000785,S000004,T000710,datapipe-sequential-package,package,28,60,package,low,TRY?,did,simple,positive,False,True,23245,102506,94958,P?|TRY?|NAT,79,0.79,81,0.81,82,0.82,10041,31,man,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_001004.json,U000079,main-experiment,main-experiment-package-1.2.0,main,P000566,S000004,T001258,datapipe-sequential-package,package,23,55,package,low,P?,didnt_try,try,negative,False,True,3128,5698,59741,P?|TRY?|NAT,28,0.28,33,0.33,74,0.74,19725,46,man,some-college,english-only,united-states,,include,,include,main-exp-1.0.0
record_001007.json,U000215,main-experiment,main-experiment-package-1.2.0,main,P000166,S000004,T001012,datapipe-sequential-package,package,21,53,package,low,P?,didnt,simple,negative,False,True,3335,3523,34527,P?|TRY?|NAT,12,0.12,6,0.06,56,0.56,13587,47,man,bachelor,english-only,australia,,include,,include,main-exp-1.0.0
record_001010.json,U001031,main-experiment,main-experiment-package-1.2.0,main,P000755,S000004,T000992,datapipe-sequential-package,package,23,55,package,low,P?,didnt_try,try,negative,False,True,3053,6415,72609,TRY?|P?|NAT,11,0.11,11,0.11,13,0.13,23607,74,woman,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_001015.json,U000951,main-experiment,main-experiment-package-1.2.0,main,P000831,S000004,T000351,datapipe-sequential-package,package,12,44,package,high,TRY?,did,simple,positive,False,True,2059,2853,19630,P?|TRY?|NAT,100,1.0,100,1.0,100,1.0,11591,32,man,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_001017.json,U000800,main-experiment,main-experiment-package-1.2.0,main,P000837,S000004,T000953,datapipe-sequential-package,package,20,52,package,low,P?,did,simple,positive,False,True,68326,1638,64774,P?|TRY?|NAT,7,0.07,16,0.16,32,0.32,12942,28,man,prefer-not-to-say,english-only,united-states,,include,,include,main-exp-1.0.0
record_001018.json,U000386,main-experiment,main-experiment-package-1.2.0,main,P000377,S000004,T000162,datapipe-sequential-package,package,9,41,package,high,TRY?,didnt_manage,manage,negative,True,True,13750,5629,37930,TRY?|P?|NAT,29,0.29,26,0.26,24,0.24,15499,56,man,some-college,english-only,united-states,,include,,include,main-exp-1.0.0
record_001020.json,U000838,main-experiment,main-experiment-package-1.2.0,main,P000679,S000004,T000322,datapipe-sequential-package,package,7,39,package,high,P?,didnt_try,try,negative,False,True,2321,1228,45136,TRY?|P?|NAT,75,0.75,75,0.75,52,0.52,15811,31,man,associate,english-only,united-states,,include,,include,main-exp-1.0.0
record_001026.json,U000310,main-experiment,main-experiment-package-1.2.0,main,P000657,S000004,T001195,datapipe-sequential-package,package,12,44,package,high,TRY?,did,simple,positive,False,True,1804,1034,19372,TRY?|P?|NAT,80,0.8,94,0.94,81,0.81,10684,24,non-binary,master,english-only,united-states,,include,,include,main-exp-1.0.0
record_001027.json,U000372,main-experiment,main-experiment-package-1.2.0,main,P001045,S000004,T000454,datapipe-sequential-package,package,10,42,package,high,TRY?,failed,fail,positive,True,True,12140,16484,33071,TRY?|P?|NAT,62,0.62,7,0.07,19,0.19,22653,29,man,bachelor,english-and-other,canada,,include,,include,main-exp-1.0.0
record_001036.json,U001140,main-experiment,main-experiment-package-1.2.0,main,P000493,S000004,T000467,datapipe-sequential-package,package,30,62,package,low,TRY?,tried,try,positive,False,True,6238,10258,114235,P?|TRY?|NAT,33,0.33,12,0.12,77,0.77,15070,41,man,some-college,english-only,united-states,,include,,include,main-exp-1.0.0
record_001038.json,U000459,main-experiment,main-experiment-package-1.2.0,main,P000024,S000004,T000147,datapipe-sequential-package,package,24,56,package,low,TRY?,managed,manage,positive,True,True,19115,1480,97692,P?|TRY?|NAT,16,0.16,16,0.16,38,0.38,8212,29,man,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_001040.json,U000539,main-experiment,main-experiment-package-1.2.0,main,P000360,S000004,T000581,datapipe-sequential-package,package,0,32,package,high,P?,managed,manage,positive,True,True,254432,4725,86257,P?|TRY?|NAT,69,0.69,80,0.8,41,0.41,152232,27,man,high-school,english-only,united-states,,include,,include,main-exp-1.0.0
record_001041.json,U000083,main-experiment,main-experiment-package-1.2.0,main,P000365,S000004,T001007,datapipe-sequential-package,package,15,47,package,high,TRY?,didnt_try,try,negative,False,True,5183,4806,164815,TRY?|P?|NAT,0,0.0,0,0.0,100,1.0,37213,44,man,master,english-only,australia,,include,,include,main-exp-1.0.0
record_001042.json,U000969,main-experiment,main-experiment-package-1.2.0,main,P000352,S000004,T000083,datapipe-sequential-package,package,10,42,package,high,TRY?,failed,fail,positive,True,True,13250,3376,75644,TRY?|P?|NAT,40,0.4,0,0.0,39,0.39,20013,22,woman,high-school,english-only,united-states,,include,,include,main-exp-1.0.0
record_001046.json,U000262,main-experiment,main-experiment-package-1.2.0,main,P000076,S000004,T000008,datapipe-sequential-package,package,12,44,package,high,TRY?,did,simple,positive,False,True,70630,8565,97359,P?|TRY?|NAT,90,0.9,76,0.76,90,0.9,28125,46,man,bachelor,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_001049.json,U000419,main-experiment,main-experiment-package-1.2.0,main,P000199,S000004,T001181,datapipe-sequential-package,package,7,39,package,high,P?,didnt_try,try,negative,False,True,7249,108209,43189,P?|TRY?|NAT,10,0.1,11,0.11,81,0.81,48032,66,man,high-school,english-only,united-states,,include,,include,main-exp-1.0.0
record_001050.json,U000281,main-experiment,main-experiment-package-1.2.0,main,P000304,S000004,T000131,datapipe-sequential-package,package,12,44,package,high,TRY?,did,simple,positive,False,True,2794,6153,61866,TRY?|P?|NAT,90,0.9,72,0.72,92,0.92,16383,33,man,bachelor,english-only,canada,,include,,include,main-exp-1.0.0
record_001051.json,U000013,main-experiment,main-experiment-package-1.2.0,main,P000871,S000004,T001225,datapipe-sequential-package,package,23,55,package,low,P?,didnt_try,try,negative,False,True,2001,2316,37188,TRY?|P?|NAT,29,0.29,42,0.42,40,0.4,14833,33,woman,some-college,english-only,united-states,,include,,include,main-exp-1.0.0
record_001053.json,U000785,main-experiment,main-experiment-package-1.2.0,main,P000373,S000004,T000838,datapipe-sequential-package,package,4,36,package,high,P?,did,simple,positive,False,True,5072,2964,55179,TRY?|P?|NAT,31,0.31,36,0.36,23,0.23,23946,70,woman,bachelor,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_001056.json,U000834,main-experiment,main-experiment-package-1.2.0,main,P000449,S000004,T000380,datapipe-sequential-package,package,16,48,package,low,P?,managed,manage,positive,True,True,264442,16698,193277,P?|TRY?|NAT,91,0.91,91,0.91,95,0.95,15309,52,woman,less-than-high-school,english-only,united-states,,include,,include,main-exp-1.0.0
record_001070.json,U000719,main-experiment,main-experiment-package-1.2.0,main,P000212,S000004,T000937,datapipe-sequential-package,package,18,50,package,low,P?,failed,fail,positive,True,True,10390,2399,45116,TRY?|P?|NAT,34,0.34,78,0.78,84,0.84,18097,30,woman,high-school,english-only,united-states,,include,,include,main-exp-1.0.0
record_001076.json,U000227,main-experiment,main-experiment-package-1.2.0,main,P000878,S000004,T000291,datapipe-sequential-package,package,22,54,package,low,P?,tried,try,positive,False,True,8328,4522,28753,TRY?|P?|NAT,12,0.12,12,0.12,23,0.23,117212,25,man,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_001079.json,U000174,main-experiment,main-experiment-package-1.2.0,main,P000840,S000004,T000668,datapipe-sequential-package,package,20,52,package,low,P?,did,simple,positive,False,True,3883,2575,48637,TRY?|P?|NAT,80,0.8,75,0.75,28,0.28,12905,29,man,high-school,english-only,united-states,,include,,include,main-exp-1.0.0
record_001082.json,U000895,main-experiment,main-experiment-package-1.2.0,main,P001134,S000004,T000109,datapipe-sequential-package,package,30,62,package,low,TRY?,tried,try,positive,False,True,11598,3826,31161,P?|TRY?|NAT,0,0.0,0,0.0,34,0.34,19184,21,man,some-college,english-only,united-states,,include,,include,main-exp-1.0.0
record_001083.json,U001295,main-experiment,main-experiment-package-1.2.0,main,P000213,S000004,T000534,datapipe-sequential-package,package,14,46,package,high,TRY?,tried,try,positive,False,True,7159,7172,117255,TRY?|P?|NAT,100,1.0,0,0.0,64,0.64,33185,26,man,bachelor,english-only,united-kingdom,,include,,include,main-exp-1.0.0
